experiment,config,seed,best_epoch,imputation_accuracy,dosage_r2,train_accuracy,val_accuracy,baseline_majority_accuracy,baseline_explicit_ld_accuracy,model_minus_explicit_ld,model_minus_majority,explicit_r2_seconds,accuracy_maf_low,accuracy_maf_mid,accuracy_maf_high,baseline_explicit_ld_accuracy_maf_low,baseline_explicit_ld_accuracy_maf_mid,baseline_explicit_ld_accuracy_maf_high,baseline_majority_accuracy_maf_low,baseline_majority_accuracy_maf_mid,baseline_majority_accuracy_maf_high,attention_vs_r2_pearson,attention_vs_r2_spearman,bias_vs_r2_pearson,bias_vs_r2_spearman,attention_vs_r2_partial_pearson,bias_vs_r2_partial_pearson,distance_baseline_vs_r2_pearson
scaling,both_n100,1,390,0.9222338199615479,0.8681639485039341,0.9565217391304348,0.9406631588935852,0.6315240263938904,0.8851774334907532,0.03705638647079468,0.29070979356765747,0.00026722700567916036,0.8486238718032837,0.9354005455970764,0.9236499071121216,0.857798159122467,0.905254065990448,0.8528863787651062,0.8440366983413696,0.6141257286071777,0.5828678011894226,0.5955944429368258,0.5207382996626043,0.6723278486988419,0.49296379714878913,0.5599541604342947,0.6406567687279564,0.2921994052620509
scaling,both_n100,2,440,0.9228441715240479,0.8959806205689915,0.9432989690721649,0.9234875440597534,0.7992939949035645,0.9183055758476257,0.004538595676422119,0.1235501766204834,0.0002726050006458536,0.9453681707382202,0.8743961453437805,0.8954248428344727,0.9619952440261841,0.8816425204277039,0.7875816822052002,0.8749010562896729,0.748792290687561,0.5555555820465088,0.3535773863372516,0.2283353195815012,0.2740159025003347,-0.08662588018386312,0.3220398328886035,0.24048928476621326,0.1768095633786922
scaling,no_bias_n200,0,360,0.9842560887336731,0.9789772889419055,0.9923732615522656,0.988656222820282,0.6040409207344055,0.9281028509140015,0.05615323781967163,0.3802151679992676,0.00031344899616669863,0.952296793460846,0.9915449619293213,0.9886831045150757,0.9134275913238525,0.9400461316108704,0.9243826866149902,0.8957597017288208,0.7348193526268005,0.43158435821533203,0.6500942775291351,0.33287092357054127,0.0,0.1634589974347199,0.609187347008193,0.0,0.27972155452613906
scaling,no_bias_n200,1,500,0.972937822341919,0.9509079690715794,0.9805293580772741,0.9797356724739075,0.6599011421203613,0.915170431137085,0.057767391204833984,0.3130366802215576,0.0003101859911112115,0.9598930478096008,0.9806763529777527,0.9691558480262756,0.9411764740943909,0.9178743958473206,0.8952922224998474,0.8502673506736755,0.6902844905853271,0.49837663769721985,0.52453608830596,0.44559401181180563,0.0,0.18424995713207204,0.4611832758354929,0.0,0.26460164342772025
scaling,no_bias_n200,2,430,0.9701220989227295,0.9515820848673826,0.982879105520615,0.9675723314285278,0.6528968811035156,0.9272538423538208,0.04286825656890869,0.31722521781921387,0.00035667800693772733,0.9584664702415466,0.9710144996643066,0.9784946441650391,0.9542065858840942,0.928093671798706,0.9032257795333862,0.876464307308197,0.634894073009491,0.49372759461402893,0.4425329713758232,0.3457723567448166,0.0,0.05868734596764087,0.40766826944591916,0.0,0.22227790849312182
scaling,both_n200,0,390,0.988192081451416,0.9818742655548398,0.993719156572454,0.9904013872146606,0.6040409207344055,0.9281028509140015,0.06008923053741455,0.3841511607170105,0.000325732005876489,0.9734982252120972,0.9907763004302979,0.9907407164573669,0.9134275913238525,0.9400461316108704,0.9243826866149902,0.8957597017288208,0.7348193526268005,0.43158435821533203,0.7133208074239793,0.3306187653673539,0.6720457476554054,0.37909873777019165,0.6838253939523969,0.6393214929710195,0.27972155452613906
scaling,both_n200,1,480,0.9778818488121033,0.9613141776122269,0.9777912990568908,0.9850220084190369,0.6599011421203613,0.915170431137085,0.06271141767501831,0.31798070669174194,0.00027891799982171506,0.9732620120048523,0.9796028137207031,0.9780844449996948,0.9411764740943909,0.9178743958473206,0.8952922224998474,0.8502673506736755,0.6902844905853271,0.49837663769721985,0.640348859130946,0.3866112374252857,0.45244965505520235,0.10463723041609393,0.6075287574153934,0.3890497451573723,0.26460164342772025
scaling,both_n200,2,390,0.9646661281585693,0.9403943446694853,0.9863731656184487,0.9710779786109924,0.6528968811035156,0.9272538423538208,0.037412285804748535,0.3117692470550537,0.00031983500230126083,0.9584664702415466,0.9659977555274963,0.9677419066429138,0.9542065858840942,0.928093671798706,0.9032257795333862,0.876464307308197,0.634894073009491,0.49372759461402893,0.6160420993117977,0.38151933309865077,0.5434016754263917,0.16768047046166895,0.5907060130331097,0.5224316435053106,0.22227790849312182
scaling,no_bias_n400,0,380,0.9883248209953308,0.9808172225348244,0.9935548841893252,0.9898678660392761,0.6401678919792175,0.9283746480941772,0.059950172901153564,0.3481569290161133,0.0004296770057408139,0.9791522026062012,0.9871746301651001,0.9929238557815552,0.9520500302314758,0.9147491455078125,0.9289555549621582,0.8498957753181458,0.6412674188613892,0.5539202094078064,0.44891179958715904,0.3693295045990681,0.0,0.201203532821074,0.35376313025204076,0.0,0.2848410715889441
scaling,no_bias_n400,1,390,0.9892541766166687,0.9855759731779337,0.9942844078646548,0.987396776676178,0.694128155708313,0.9544582366943359,0.034795939922332764,0.2951260209083557,0.0004547620046650991,0.9845976233482361,0.99379962682724,0.9840067625045776,0.9541779160499573,0.9692460298538208,0.9048821330070496,0.8509818911552429,0.6651785969734192,0.44949495792388916,0.75779126037343,0.5867881954116699,0.0,0.09475655088430368,0.7186304770754051,0.0,0.3207823721938148
