experiment,config,metric,mean,std,sem,n
scaling,no_bias_n400,attention_vs_r2_pearson,0.5613313202213426,0.13940044095689066,0.08048288211161336,3
scaling,no_bias_n400,attention_vs_r2_spearman,0.5206660725008798,0.10729459998474158,0.061946566183783774,3
scaling,no_bias_n400,bias_vs_r2_pearson,0.0,0.0,0.0,3
scaling,no_bias_n400,bias_vs_r2_spearman,0.12879547293200594,0.05123073976223699,0.029578081392511193,3
scaling,no_bias_n400,attention_vs_r2_partial_pearson,0.5175984256235957,0.15126079948585658,0.08733046330099731,3
scaling,no_bias_n400,bias_vs_r2_partial_pearson,0.0,0.0,0.0,3
scaling,no_bias_n400,distance_baseline_vs_r2_pearson,0.2225924993620821,0.11439206051093812,0.06604428692914609,3
scaling,both_n400,imputation_accuracy,0.9886942704518636,0.0022519276819222608,0.0013001510533533873,3
scaling,both_n400,dosage_r2,0.9836853776608349,0.001093152597313067,0.0006311319463240378,3
scaling,both_n400,train_accuracy,0.9930236042856746,0.003333306375318673,0.0019244853330817318,3
scaling,both_n400,val_accuracy,0.9890896677970886,0.0005502692541582325,0.00031769810201503015,3
scaling,both_n400,baseline_majority_accuracy,0.7020328442255656,0.05402949561514093,0.031193943837581322,3
scaling,both_n400,baseline_explicit_ld_accuracy,0.9478995005289713,0.014051773954436166,0.008112795475185492,3
scaling,both_n400,model_minus_explicit_ld,0.04079476992289225,0.016089713587425013,0.00928940047088381,3
scaling,both_n400,model_minus_majority,0.28666142622629803,0.05628028668019502,0.03249343866487991,3
scaling,both_n400,explicit_r2_seconds,0.0004395963381587838,1.316252881453735e-05,7.599389554289345e-06,3
scaling,both_n400,accuracy_maf_low,0.9891036748886108,0.0037951834809180976,0.002191150204332085,3
scaling,both_n400,accuracy_maf_mid,0.9816365043322245,0.012508251200500196,0.007221642197700248,3
scaling,both_n400,accuracy_maf_high,0.9833692113558451,0.010495740055714546,0.006059718346511131,3
scaling,both_n400,baseline_explicit_ld_accuracy_maf_low,0.9658451875050863,0.01802560090701971,0.010407085535972591,3
scaling,both_n400,baseline_explicit_ld_accuracy_maf_mid,0.942013144493103,0.022248270747764896,0.012845045105225739,3
scaling,both_n400,baseline_explicit_ld_accuracy_maf_high,0.8992196122805277,0.026890776856274192,0.015525397256688065,3
scaling,both_n400,baseline_majority_accuracy_maf_low,0.8541852235794067,0.005316717891256132,0.0030696085057220273,3
scaling,both_n400,baseline_majority_accuracy_maf_mid,0.6658999919891357,0.02041329444489732,0.01178562104280856,3
scaling,both_n400,baseline_majority_accuracy_maf_high,0.5015900532404581,0.0426317544175115,0.02461345488897628,3
scaling,both_n400,attention_vs_r2_pearson,0.6136617358636047,0.12427681466820521,0.07175125240271751,3
scaling,both_n400,attention_vs_r2_spearman,0.4295484057846717,0.07334469873773483,0.04234558155986321,3
scaling,both_n400,bias_vs_r2_pearson,0.6553128734587366,0.005439853291069502,0.003140700761951049,3
scaling,both_n400,bias_vs_r2_spearman,0.32941615327184753,0.07659290207828202,0.04422093263291078,3
scaling,both_n400,attention_vs_r2_partial_pearson,0.5796577884897176,0.11965815741505297,0.06908466939431544,3
scaling,both_n400,bias_vs_r2_partial_pearson,0.6187243110395753,0.028110174061957708,0.01622941656163852,3
scaling,both_n400,distance_baseline_vs_r2_pearson,0.2225924993620821,0.11439206051093812,0.06604428692914609,3
scaling,no_bias_n800,imputation_accuracy,0.9908236861228943,0.001196087759670356,0.0006905615900200964,3
scaling,no_bias_n800,dosage_r2,0.9871225981563517,0.0015549607461861302,0.0008977570053898637,3
scaling,no_bias_n800,train_accuracy,0.994399862278033,0.0014472634712107307,0.0008355779546918275,3
scaling,no_bias_n800,val_accuracy,0.9936670462290446,0.0016765530376320957,0.0009679583475875752,3
scaling,no_bias_n800,baseline_majority_accuracy,0.6579866607983907,0.048268146688450364,0.027867627483861162,3
scaling,no_bias_n800,baseline_explicit_ld_accuracy,0.956735630830129,0.002207130234465846,0.001274287235005418,3
scaling,no_bias_n800,model_minus_explicit_ld,0.0340880552927653,0.003020651823185531,0.0017439741432443002,3
scaling,no_bias_n800,model_minus_majority,0.3328370253245036,0.04769532114754692,0.027536906503621866,3
scaling,no_bias_n800,explicit_r2_seconds,0.0012173273377508547,0.000623041372908439,0.0003597131043649613,3
scaling,no_bias_n800,accuracy_maf_low,0.9751392404238383,0.012351882657371305,0.007131362777231994,3
scaling,no_bias_n800,accuracy_maf_mid,0.9942661921183268,0.0004563509478499381,0.00026347434258610264,3
scaling,no_bias_n800,accuracy_maf_high,0.9914673368136088,0.005696883782345906,0.0032890973852794225,3
scaling,no_bias_n800,baseline_explicit_ld_accuracy_maf_low,0.9494816660881042,0.018221027081243926,0.010519914890267643,3
scaling,no_bias_n800,baseline_explicit_ld_accuracy_maf_mid,0.9659024675687155,0.0029397724734337074,0.001697278428893203,3
scaling,no_bias_n800,baseline_explicit_ld_accuracy_maf_high,0.92974454164505,0.03423280393034268,0.019764318564299024,3
scaling,no_bias_n800,baseline_majority_accuracy_maf_low,0.8427266677220663,0.006021001134095841,0.003476226625561276,3
scaling,no_bias_n800,baseline_majority_accuracy_maf_mid,0.692571759223938,0.022324369155279414,0.012888980541289148,3
scaling,no_bias_n800,baseline_majority_accuracy_maf_high,0.48458900054295856,0.002802972722318693,0.0016182970557618757,3
scaling,no_bias_n800,attention_vs_r2_pearson,0.5784773286315765,0.02740179324200213,0.015820432704548398,3
scaling,no_bias_n800,attention_vs_r2_spearman,0.4422938472509057,0.05848126365453529,0.03376417331349543,3
scaling,no_bias_n800,bias_vs_r2_pearson,0.0,0.0,0.0,3
scaling,no_bias_n800,bias_vs_r2_spearman,0.055546206236707925,0.10631797073687123,0.06138270902462736,3
scaling,no_bias_n800,attention_vs_r2_partial_pearson,0.5120176656775608,0.007552468054233887,0.004360419464157984,3
scaling,no_bias_n800,bias_vs_r2_partial_pearson,0.0,0.0,0.0,3
scaling,no_bias_n800,distance_baseline_vs_r2_pearson,0.29535526419360336,0.06292539101352537,0.036329991440521334,3
scaling,both_n800,imputation_accuracy,0.9915424982706705,0.001119217839267372,0.0006461807207828486,3
scaling,both_n800,dosage_r2,0.9880114727452304,0.00143214211327007,0.0008268476346142745,3
scaling,both_n800,train_accuracy,0.9942932297337805,0.00134532436523182,0.0007767233844139537,3
scaling,both_n800,val_accuracy,0.9943939844767252,0.0012701339567496217,0.0007333121818362786,3
scaling,both_n800,baseline_majority_accuracy,0.6579866607983907,0.048268146688450364,0.027867627483861162,3
scaling,both_n800,baseline_explicit_ld_accuracy,0.956735630830129,0.002207130234465846,0.001274287235005418,3
scaling,both_n800,model_minus_explicit_ld,0.03480686744054159,0.003004060987308532,0.001734395419684634,3
scaling,both_n800,model_minus_majority,0.33355583747227985,0.0476699013881615,0.02752223039869796,3
scaling,both_n800,explicit_r2_seconds,0.0015793076648454492,0.000891269359667723,0.0005145746047246253,3
scaling,both_n800,accuracy_maf_low,0.9758131901423136,0.011218981899230025,0.006477282219553994,3
scaling,both_n800,accuracy_maf_mid,0.995196541150411,0.000887068432700116,0.0005121491984090314,3
scaling,both_n800,accuracy_maf_high,0.9924625158309937,0.005088037668252814,0.0029375799174127183,3
scaling,both_n800,baseline_explicit_ld_accuracy_maf_low,0.9494816660881042,0.018221027081243926,0.010519914890267643,3
scaling,both_n800,baseline_explicit_ld_accuracy_maf_mid,0.9659024675687155,0.0029397724734337074,0.001697278428893203,3
scaling,both_n800,baseline_explicit_ld_accuracy_maf_high,0.92974454164505,0.03423280393034268,0.019764318564299024,3
scaling,both_n800,baseline_majority_accuracy_maf_low,0.8427266677220663,0.006021001134095841,0.003476226625561276,3
scaling,both_n800,baseline_majority_accuracy_maf_mid,0.692571759223938,0.022324369155279414,0.012888980541289148,3
scaling,both_n800,baseline_majority_accuracy_maf_high,0.48458900054295856,0.002802972722318693,0.0016182970557618757,3
scaling,both_n800,attention_vs_r2_pearson,0.6440539058649464,0.019119713155499395,0.011038771537156005,3
scaling,both_n800,attention_vs_r2_spearman,0.47474141817865323,0.05115906387915803,0.02953669930212115,3
scaling,both_n800,bias_vs_r2_pearson,0.711523188006617,0.05004510004873223,0.028893551984757307,3
scaling,both_n800,bias_vs_r2_spearman,0.4899767022258105,0.06857985178935234,0.03959459589156722,3
scaling,both_n800,attention_vs_r2_partial_pearson,0.5904972616915749,0.010221045845741924,0.005901123570438606,3
scaling,both_n800,bias_vs_r2_partial_pearson,0.6761212799038755,0.051217796400287195,0.02957060853900526,3
scaling,both_n800,distance_baseline_vs_r2_pearson,0.29535526419360336,0.06292539101352537,0.036329991440521334,3
budget,no_bias_e50,imputation_accuracy,0.6636804938316345,0.02638830407281832,0.015235294459899355,3
budget,no_bias_e50,dosage_r2,0.39435607618625806,0.08912563273906547,0.051456708053595174,3
budget,no_bias_e50,train_accuracy,0.672558052814232,0.017453146921123926,0.010076579073116987,3
budget,no_bias_e50,val_accuracy,0.6890190045038859,0.01925897603396932,0.01111917499752874,3
budget,no_bias_e50,baseline_majority_accuracy,0.6389463146527609,0.024846928871857153,0.014345381072702213,3
budget,no_bias_e50,baseline_explicit_ld_accuracy,0.9282119870185852,0.007613032157565198,0.004395386165519545,3
budget,no_bias_e50,model_minus_explicit_ld,-0.2645314931869507,0.02334361919205154,0.013477444824391073,3
budget,no_bias_e50,model_minus_majority,0.0247341791788737,0.050506395472717736,0.02915988102197128,3
budget,no_bias_e50,explicit_r2_seconds,0.00037373866750082624,5.553257586827409e-05,3.2061747626341366e-05,3
budget,no_bias_e50,accuracy_maf_low,0.8682745099067688,0.012750309257115426,0.007361394481846569,3
budget,no_bias_e50,accuracy_maf_mid,0.693327526251475,0.04900029663964716,0.028290334455271803,3
budget,no_bias_e50,accuracy_maf_high,0.5102744102478027,0.07285441909984058,0.04206251847894678,3
budget,no_bias_e50,baseline_explicit_ld_accuracy_maf_low,0.9432754516601562,0.008265682997001618,0.004772194303354997,3
budget,no_bias_e50,baseline_explicit_ld_accuracy_maf_mid,0.9353768229484558,0.014554036046145018,0.008402776629037344,3
budget,no_bias_e50,baseline_explicit_ld_accuracy_maf_high,0.9131637811660767,0.005347229869180657,0.00308722460439026,3
budget,no_bias_e50,baseline_majority_accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
budget,no_bias_e50,baseline_majority_accuracy_maf_mid,0.6866659720738729,0.04087448783624229,0.023598896555242572,3
budget,no_bias_e50,baseline_majority_accuracy_maf_high,0.4745628635088603,0.030449601402390777,0.017580085566387123,3
budget,no_bias_e50,attention_vs_r2_pearson,0.16500583692097015,0.057140443536413614,0.032990050457363015,3
budget,no_bias_e50,attention_vs_r2_spearman,0.22501281985864643,0.058651649318844014,0.033862545522650125,3
budget,no_bias_e50,bias_vs_r2_pearson,0.0,0.0,0.0,3
budget,no_bias_e50,bias_vs_r2_spearman,0.1354654335114776,0.05494980768210824,0.03172528625718336,3
budget,no_bias_e50,attention_vs_r2_partial_pearson,0.16073604005377073,0.04952000962621061,0.028590390887965555,3
budget,no_bias_e50,bias_vs_r2_partial_pearson,0.0,0.0,0.0,3
budget,no_bias_e50,distance_baseline_vs_r2_pearson,0.25553370214899374,0.0243120516982486,0.014036569592535927,3
budget,both_e50,imputation_accuracy,0.6450260877609253,0.01682598932184393,0.009714489464348362,3
budget,both_e50,dosage_r2,0.3680502674670289,0.06312939723737673,0.03644777448877828,3
budget,both_e50,train_accuracy,0.6560382516547978,0.019246134149437707,0.01111176073203751,3
budget,both_e50,val_accuracy,0.6835117340087891,0.021148981521008182,0.012210370174240495,3
budget,both_e50,baseline_majority_accuracy,0.6389463146527609,0.024846928871857153,0.014345381072702213,3
budget,both_e50,baseline_explicit_ld_accuracy,0.9282119870185852,0.007613032157565198,0.004395386165519545,3
budget,both_e50,model_minus_explicit_ld,-0.2831858992576599,0.01766374060069398,0.010198165390706393,3
budget,both_e50,model_minus_majority,0.00607977310816447,0.03872193858519778,0.022356121665708096,3
budget,both_e50,explicit_r2_seconds,0.00032679433449326706,3.1080218337502714e-05,1.7944172423629536e-05,3
budget,both_e50,accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
budget,both_e50,accuracy_maf_mid,0.6853907704353333,0.044374030843022445,0.025619358652247768,3
budget,both_e50,accuracy_maf_high,0.46990445256233215,0.06019571213651515,0.034754010606078245,3
budget,both_e50,baseline_explicit_ld_accuracy_maf_low,0.9432754516601562,0.008265682997001618,0.004772194303354997,3
budget,both_e50,baseline_explicit_ld_accuracy_maf_mid,0.9353768229484558,0.014554036046145018,0.008402776629037344,3
budget,both_e50,baseline_explicit_ld_accuracy_maf_high,0.9131637811660767,0.005347229869180657,0.00308722460439026,3
budget,both_e50,baseline_majority_accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
budget,both_e50,baseline_majority_accuracy_maf_mid,0.6866659720738729,0.04087448783624229,0.023598896555242572,3
budget,both_e50,baseline_majority_accuracy_maf_high,0.4745628635088603,0.030449601402390777,0.017580085566387123,3
budget,both_e50,attention_vs_r2_pearson,0.22514787676980955,0.07819513770262282,0.04514598380192914,3
budget,both_e50,attention_vs_r2_spearman,0.04795515443555489,0.08656807332898034,0.04998010043971406,3
budget,both_e50,bias_vs_r2_pearson,0.08082496064208224,0.08262266054919654,0.047702215309241694,3
budget,both_e50,bias_vs_r2_spearman,-0.08630026846717236,0.11354097788619076,0.06555291414664559,3
budget,both_e50,attention_vs_r2_partial_pearson,0.16629666804214238,0.07403842230289857,0.042746103046953685,3
budget,both_e50,bias_vs_r2_partial_pearson,0.04127625026199583,0.06071881815073273,0.03505602600420148,3
budget,both_e50,distance_baseline_vs_r2_pearson,0.25553370214899374,0.0243120516982486,0.014036569592535927,3
budget,no_bias_e100,imputation_accuracy,0.7645265658696493,0.10691382262447402,0.06172672427233198,3
budget,no_bias_e100,dosage_r2,0.5692982782978895,0.21628421316440713,0.12487174869193686,3
budget,no_bias_e100,train_accuracy,0.7745506728053722,0.09950088316469635,0.057446861679742944,3
budget,no_bias_e100,val_accuracy,0.7892779111862183,0.0919190906017602,0.05306951170259186,3
budget,no_bias_e100,baseline_majority_accuracy,0.6389463146527609,0.024846928871857153,0.014345381072702213,3
budget,no_bias_e100,baseline_explicit_ld_accuracy,0.9305700659751892,0.00904607655438572,0.005222754733784558,3
budget,no_bias_e100,model_minus_explicit_ld,-0.16604350010553995,0.10003116248675074,0.05775301858907674,3
budget,no_bias_e100,model_minus_majority,0.12558025121688843,0.1311577496650801,0.07572396207543955,3
budget,no_bias_e100,explicit_r2_seconds,0.0003483606657634179,4.934235798194976e-05,2.8487823663329575e-05,3
budget,no_bias_e100,accuracy_maf_low,0.8661304910977682,0.010812394015393934,0.006242538595371987,3
budget,no_bias_e100,accuracy_maf_mid,0.7643939654032389,0.09553460326714894,0.05515692891321254,3
budget,no_bias_e100,accuracy_maf_high,0.6760494510332743,0.1898892284160459,0.10963259714221445,3
budget,no_bias_e100,baseline_explicit_ld_accuracy_maf_low,0.9502242803573608,0.0025183467751761757,0.001453968188560791,3
budget,no_bias_e100,baseline_explicit_ld_accuracy_maf_mid,0.938672681649526,0.021801586797252918,0.012587152006154964,3
budget,no_bias_e100,baseline_explicit_ld_accuracy_maf_high,0.9125277002652487,0.006973208689723419,0.004025983914127253,3
budget,no_bias_e100,baseline_majority_accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
budget,no_bias_e100,baseline_majority_accuracy_maf_mid,0.6866659720738729,0.04087448783624229,0.023598896555242572,3
budget,no_bias_e100,baseline_majority_accuracy_maf_high,0.4745628635088603,0.030449601402390777,0.017580085566387123,3
budget,no_bias_e100,attention_vs_r2_pearson,0.2986194631093317,0.18218019681560804,0.10518178567251031,3
budget,no_bias_e100,attention_vs_r2_spearman,0.28652581986901554,0.11852645236988964,0.06843127918184715,3
budget,no_bias_e100,bias_vs_r2_pearson,0.0,0.0,0.0,3
budget,no_bias_e100,bias_vs_r2_spearman,0.1354654335114776,0.05494980768210824,0.03172528625718336,3
budget,no_bias_e100,attention_vs_r2_partial_pearson,0.2646729917431638,0.16261792294376975,0.09388750158664329,3
budget,no_bias_e100,bias_vs_r2_partial_pearson,0.0,0.0,0.0,3
budget,no_bias_e100,distance_baseline_vs_r2_pearson,0.25553370214899374,0.0243120516982486,0.014036569592535927,3
budget,both_e100,imputation_accuracy,0.7608096202214559,0.13246629831504397,0.0764794529907439,3
budget,both_e100,dosage_r2,0.5599849073925848,0.25733718522429516,0.1485736931617474,3
budget,both_e100,train_accuracy,0.784345676417512,0.1180561565518145,0.06815975376468271,3
budget,both_e100,val_accuracy,0.7916178107261658,0.10003108718077776,0.05775297511115297,3
budget,both_e100,baseline_majority_accuracy,0.6389463146527609,0.024846928871857153,0.014345381072702213,3
budget,both_e100,baseline_explicit_ld_accuracy,0.9305700659751892,0.00904607655438572,0.005222754733784558,3
budget,both_e100,model_minus_explicit_ld,-0.1697604457537333,0.12632895994922214,0.07293605903312886,3
budget,both_e100,model_minus_majority,0.12186330556869507,0.15591830410315685,0.09001947484554755,3
budget,both_e100,explicit_r2_seconds,0.0003267426703435679,5.2540240819020854e-06,3.0334122180149456e-06,3
budget,both_e100,accuracy_maf_low,0.8588516513506571,0.01245534780811675,0.007191098409866621,3
budget,both_e100,accuracy_maf_mid,0.7791936000188192,0.1348164823008554,0.07783633234759729,3
budget,both_e100,accuracy_maf_high,0.6490948100884756,0.22804120368692304,0.13165965033497132,3
budget,both_e100,baseline_explicit_ld_accuracy_maf_low,0.9502242803573608,0.0025183467751761757,0.001453968188560791,3
budget,both_e100,baseline_explicit_ld_accuracy_maf_mid,0.938672681649526,0.021801586797252918,0.012587152006154964,3
budget,both_e100,baseline_explicit_ld_accuracy_maf_high,0.9125277002652487,0.006973208689723419,0.004025983914127253,3
budget,both_e100,baseline_majority_accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
budget,both_e100,baseline_majority_accuracy_maf_mid,0.6866659720738729,0.04087448783624229,0.023598896555242572,3
budget,both_e100,baseline_majority_accuracy_maf_high,0.4745628635088603,0.030449601402390777,0.017580085566387123,3
budget,both_e100,attention_vs_r2_pearson,0.3659479153851175,0.18409843621735428,0.10628928170747864,3
budget,both_e100,attention_vs_r2_spearman,0.303217650756314,0.15667991435025122,0.09045919072672505,3
budget,both_e100,bias_vs_r2_pearson,0.2359179600515587,0.23213425687315206,0.13402277569384807,3
budget,both_e100,bias_vs_r2_spearman,0.05851493302634409,0.21217493970585036,0.12249925855446532,3
budget,both_e100,attention_vs_r2_partial_pearson,0.30983795877041553,0.1845825413437647,0.10656877993252778,3
budget,both_e100,bias_vs_r2_partial_pearson,0.1903927578806208,0.21913776065291238,0.12651924510257076,3
budget,both_e100,distance_baseline_vs_r2_pearson,0.25553370214899374,0.0243120516982486,0.014036569592535927,3
budget,no_bias_e200,imputation_accuracy,0.9377472201983134,0.02779861341044027,0.016049536935616032,3
budget,no_bias_e200,dosage_r2,0.9021148013931418,0.04730043103338869,0.02730891658991229,3
budget,no_bias_e200,train_accuracy,0.9522102545100236,0.02879980859568383,0.016627577245327756,3
budget,no_bias_e200,val_accuracy,0.9311970074971517,0.033570109179140835,0.01938171157130209,3
budget,no_bias_e200,baseline_majority_accuracy,0.6389463146527609,0.024846928871857153,0.014345381072702213,3
budget,no_bias_e200,baseline_explicit_ld_accuracy,0.9265743096669515,0.0081312578003543,0.004694583879884799,3
budget,no_bias_e200,model_minus_explicit_ld,0.011172910531361898,0.025950557751285474,0.014982561503325598,3
budget,no_bias_e200,model_minus_majority,0.29880090554555255,0.05031349801385059,0.029048511622168344,3
budget,no_bias_e200,explicit_r2_seconds,0.00031990500186414766,9.701341169119896e-06,5.601071935491771e-06,3
budget,no_bias_e200,accuracy_maf_low,0.9121908148129781,0.02432084342027252,0.014041645495613079,3
budget,no_bias_e200,accuracy_maf_mid,0.9350826342900594,0.03609350627208081,0.0208385955621833,3
budget,no_bias_e200,accuracy_maf_high,0.9544951717058817,0.018595432942799594,0.010736078215222981,3
budget,no_bias_e200,baseline_explicit_ld_accuracy_maf_low,0.9344594478607178,0.026981329940825846,0.015577678104429912,3
budget,no_bias_e200,baseline_explicit_ld_accuracy_maf_mid,0.9388166864713033,0.022750688363472573,0.013135116050900177,3
budget,no_bias_e200,baseline_explicit_ld_accuracy_maf_high,0.9064442912737528,0.01494368378932832,0.008627739858453354,3
budget,no_bias_e200,baseline_majority_accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
budget,no_bias_e200,baseline_majority_accuracy_maf_mid,0.6866659720738729,0.04087448783624229,0.023598896555242572,3
budget,no_bias_e200,baseline_majority_accuracy_maf_high,0.4745628635088603,0.030449601402390777,0.017580085566387123,3
budget,no_bias_e200,attention_vs_r2_pearson,0.5150349519549946,0.1284535889209369,0.07416271414187645,3
budget,no_bias_e200,attention_vs_r2_spearman,0.37127789756973945,0.029676364178788283,0.017133656847192785,3
budget,no_bias_e200,bias_vs_r2_pearson,0.0,0.0,0.0,3
budget,no_bias_e200,bias_vs_r2_spearman,0.1354654335114776,0.05494980768210824,0.03172528625718336,3
budget,no_bias_e200,attention_vs_r2_partial_pearson,0.46513553029196225,0.14942846378617036,0.0862725637915377,3
budget,no_bias_e200,bias_vs_r2_partial_pearson,0.0,0.0,0.0,3
budget,no_bias_e200,distance_baseline_vs_r2_pearson,0.25553370214899374,0.0243120516982486,0.014036569592535927,3
budget,both_e200,imputation_accuracy,0.957209567228953,0.015692263844720004,0.009059932754943727,3
budget,both_e200,dosage_r2,0.9293271693270455,0.027753619284107058,0.0160235595646656,3
budget,both_e200,train_accuracy,0.9683945822032531,0.01810579481977708,0.01045338551309043,3
budget,both_e200,val_accuracy,0.9654851158459982,0.01348059097290201,0.007783022827040215,3
budget,both_e200,baseline_majority_accuracy,0.6389463146527609,0.024846928871857153,0.014345381072702213,3
budget,both_e200,baseline_explicit_ld_accuracy,0.9265743096669515,0.0081312578003543,0.004694583879884799,3
budget,both_e200,model_minus_explicit_ld,0.030635257562001545,0.008024635247073144,0.0046330253200462385,3
budget,both_e200,model_minus_majority,0.3182632525761922,0.039921010268139524,0.02304840602463217,3
budget,both_e200,explicit_r2_seconds,0.0003045376652153209,1.6022238143012468e-05,9.250443504888538e-06,3
budget,both_e200,accuracy_maf_low,0.9491734306017557,0.005445401158204629,0.0031439038245349425,3
budget,both_e200,accuracy_maf_mid,0.9620020985603333,0.016463409648763243,0.00950515399249254,3
budget,both_e200,accuracy_maf_high,0.9538954099019369,0.020019224634085488,0.011558104731456844,3
budget,both_e200,baseline_explicit_ld_accuracy_maf_low,0.9344594478607178,0.026981329940825846,0.015577678104429912,3
budget,both_e200,baseline_explicit_ld_accuracy_maf_mid,0.9388166864713033,0.022750688363472573,0.013135116050900177,3
budget,both_e200,baseline_explicit_ld_accuracy_maf_high,0.9064442912737528,0.01494368378932832,0.008627739858453354,3
budget,both_e200,baseline_majority_accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
budget,both_e200,baseline_majority_accuracy_maf_mid,0.6866659720738729,0.04087448783624229,0.023598896555242572,3
budget,both_e200,baseline_majority_accuracy_maf_high,0.4745628635088603,0.030449601402390777,0.017580085566387123,3
budget,both_e200,attention_vs_r2_pearson,0.5815228767595423,0.07735725263823419,0.0446622306344544,3
budget,both_e200,attention_vs_r2_spearman,0.3017625767841674,0.05395926506312688,0.031153396209470673,3
budget,both_e200,bias_vs_r2_pearson,0.43795116323786076,0.14112635762620265,0.0814793405652395,3
budget,both_e200,bias_vs_r2_spearman,0.1683106914906777,0.10521015558772191,0.06074311165005366,3
budget,both_e200,attention_vs_r2_partial_pearson,0.5459131387803442,0.07575985840541767,0.04373997464413583,3
budget,both_e200,bias_vs_r2_partial_pearson,0.37948880525244366,0.15419650093636422,0.08902539132370826,3
budget,both_e200,distance_baseline_vs_r2_pearson,0.25553370214899374,0.0243120516982486,0.014036569592535927,3
budget,no_bias_e400,imputation_accuracy,0.9716958999633789,0.00852203590354026,0.004920199722952626,3
budget,no_bias_e400,dosage_r2,0.9549905477493811,0.016311645081972494,0.009417532679002456,3
budget,no_bias_e400,train_accuracy,0.9823555281907327,0.006944038126993038,0.004009142281882455,3
budget,no_bias_e400,val_accuracy,0.9751371343930563,0.007091611066339888,0.004094343558139464,3
budget,no_bias_e400,baseline_majority_accuracy,0.6389463146527609,0.024846928871857153,0.014345381072702213,3
budget,no_bias_e400,baseline_explicit_ld_accuracy,0.923885703086853,0.009149545963770964,0.005282492825146021,3
budget,no_bias_e400,model_minus_explicit_ld,0.04781019687652588,0.0014744154283908625,0.0008512541444788019,3
budget,no_bias_e400,model_minus_majority,0.3327495853106181,0.03335640246503459,0.019258327942385217,3
budget,no_bias_e400,explicit_r2_seconds,0.000359386326939178,3.0098971695785367e-05,1.7377649410892608e-05,3
budget,no_bias_e400,accuracy_maf_low,0.9600862661997477,0.004682571422710756,0.0027034838714017043,3
budget,no_bias_e400,accuracy_maf_mid,0.9773561358451843,0.008010542968290473,0.004624889139097569,3
budget,no_bias_e400,accuracy_maf_high,0.9704331954320272,0.01203069628877098,0.006945925740860557,3
budget,no_bias_e400,baseline_explicit_ld_accuracy_maf_low,0.9472649892171224,0.009415381327589543,0.005435972944006799,3
budget,no_bias_e400,baseline_explicit_ld_accuracy_maf_mid,0.934800942738851,0.01964075836379321,0.011339597128424403,3
budget,no_bias_e400,baseline_explicit_ld_accuracy_maf_high,0.8972731431325277,0.018316118515505134,0.010574815955435978,3
budget,no_bias_e400,baseline_majority_accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
budget,no_bias_e400,baseline_majority_accuracy_maf_mid,0.6866659720738729,0.04087448783624229,0.023598896555242572,3
budget,no_bias_e400,baseline_majority_accuracy_maf_high,0.4745628635088603,0.030449601402390777,0.017580085566387123,3
budget,no_bias_e400,attention_vs_r2_pearson,0.5781035162714289,0.04438345270392647,0.02562479836617697,3
budget,no_bias_e400,attention_vs_r2_spearman,0.3997516999396187,0.06026682819423964,0.03479506948114919,3
budget,no_bias_e400,bias_vs_r2_pearson,0.0,0.0,0.0,3
budget,no_bias_e400,bias_vs_r2_spearman,0.1354654335114776,0.05494980768210824,0.03172528625718336,3
budget,no_bias_e400,attention_vs_r2_partial_pearson,0.5330997644235181,0.04339562055651595,0.025054473209955342,3
budget,no_bias_e400,bias_vs_r2_partial_pearson,0.0,0.0,0.0,3
budget,no_bias_e400,distance_baseline_vs_r2_pearson,0.25553370214899374,0.0243120516982486,0.014036569592535927,3
budget,both_e400,imputation_accuracy,0.9731887380282084,0.01268247293529095,0.007322229163180374,3
budget,both_e400,dosage_r2,0.9581819001419992,0.019899878578780887,0.011489200254300013,3
budget,both_e400,train_accuracy,0.9839519112337337,0.007472671467185086,0.004314348883144945,3
budget,both_e400,val_accuracy,0.9745456775029501,0.008778820383984521,0.0050684543118608375,3
budget,both_e400,baseline_majority_accuracy,0.6389463146527609,0.024846928871857153,0.014345381072702213,3
budget,both_e400,baseline_explicit_ld_accuracy,0.923885703086853,0.009149545963770964,0.005282492825146021,3
budget,both_e400,model_minus_explicit_ld,0.049303034941355385,0.005758024080969668,0.0033243967531481856,3
budget,both_e400,model_minus_majority,0.3342424233754476,0.0358320240803432,0.0206876287483953,3
budget,both_e400,explicit_r2_seconds,0.0004655596664330612,4.880567866896629e-05,2.8177971717510067e-05,3
budget,both_e400,accuracy_maf_low,0.9654485384623209,0.005007514951374867,0.0028910901051473555,3
budget,both_e400,accuracy_maf_mid,0.9747236371040344,0.011716901188652642,0.006764756055336849,3
budget,both_e400,accuracy_maf_high,0.9737674593925476,0.017565467145725967,0.010141427185026416,3
