experiment,config,seed,best_epoch,imputation_accuracy,dosage_r2,train_accuracy,val_accuracy,baseline_majority_accuracy,baseline_explicit_ld_accuracy,model_minus_explicit_ld,model_minus_majority,explicit_r2_seconds,accuracy_maf_low,accuracy_maf_mid,accuracy_maf_high,baseline_explicit_ld_accuracy_maf_low,baseline_explicit_ld_accuracy_maf_mid,baseline_explicit_ld_accuracy_maf_high,baseline_majority_accuracy_maf_low,baseline_majority_accuracy_maf_mid,baseline_majority_accuracy_maf_high,attention_vs_r2_pearson,attention_vs_r2_spearman,bias_vs_r2_pearson,bias_vs_r2_spearman,attention_vs_r2_partial_pearson,bias_vs_r2_partial_pearson,distance_baseline_vs_r2_pearson
ablation,both,6,350,0.9776961207389832,0.9665325998139593,0.9873586161011311,0.9747747778892517,0.6069273352622986,0.9068486094474792,0.0708475112915039,0.37076878547668457,0.0003007000050274655,0.9716312289237976,0.9710237979888916,0.9858323335647583,0.9468085169792175,0.9079201817512512,0.8925619721412659,0.868794322013855,0.6838377118110657,0.4492325782775879,0.6253482890471657,0.3546065066924055,0.5689710265601552,0.2738491843318558,0.6193916652599253,0.5483749624542482,0.19462477436380698
ablation,both,7,490,0.9795605540275574,0.965489589192714,0.9800650935720098,0.9759243130683899,0.6126724481582642,0.9266734719276428,0.05288708209991455,0.3668881058692932,0.00038287299685180187,0.9285714030265808,0.9878296256065369,0.9748917818069458,0.9149659872055054,0.9298174381256104,0.9229437112808228,0.8741496801376343,0.6125760674476624,0.5463203191757202,0.6964688250204552,0.5232162636144115,0.7226317636012156,0.5132049870206985,0.6537150601062054,0.6877746159632075,0.27907868316914175
population,both,0,390,0.6617685556411743,0.5550082219676575,0.724540152534769,0.6806282997131348,0.5387037396430969,0.6069273352622986,0.05484122037887573,0.12306481599807739,0.0006994919967837632,0.9452054500579834,0.7304526567459106,0.6125954389572144,0.9634703397750854,0.7139917612075806,0.5374045968055725,0.9680365324020386,0.6872428059577942,0.44770991802215576,0.37012754582738877,0.11998394569004063,0.1937758399000589,0.08973802511454244,0.2353603366533777,0.08471040727584793,0.23964169165947
population,both,1,470,0.638043224811554,0.5069194036186673,0.6580468512321266,0.6281938552856445,0.516523540019989,0.5781941413879395,0.0598490834236145,0.12151968479156494,0.0003462190070422366,nan,0.7033613324165344,0.6087448000907898,nan,0.658823549747467,0.5420278906822205,nan,0.6882352828979492,0.43950244784355164,0.18750287015515646,0.08799420555082108,0.11393487834379104,0.08177851490500425,0.10694050490553791,0.0167436814409251,0.26059219701440595
population,both,2,400,0.6801766753196716,0.5774663596216136,0.7113906359189378,0.6792287230491638,0.5271499156951904,0.6121070384979248,0.06806963682174683,0.1530267596244812,0.0003965820069424808,0.905063271522522,0.7751572132110596,0.6347945928573608,0.8512658476829529,0.6839622855186462,0.570245087146759,0.8987341523170471,0.643081784248352,0.46116670966148376,0.2643892632996308,0.09405433336315194,0.14385375897459782,0.0681036590727604,0.14417304170658174,0.054237875617722364,0.2212749494896207
population,both,3,300,0.6370558142662048,0.49173779274327956,0.6704075605434141,0.6475620269775391,0.5401015281677246,0.5895938873291016,0.04746192693710327,0.09695428609848022,0.0003801949933404103,0.984375,0.7351723909378052,0.6074262261390686,0.984375,0.7034482955932617,0.5553792715072632,0.984375,0.7186207175254822,0.49000316858291626,0.1898193501808122,0.11441985194264206,0.13783898113872423,0.15661280700363814,0.09920649439663455,0.06490891032881585,0.2446155444718851
population,both,4,490,0.7258274555206299,0.6511888451887557,0.7317698790765849,0.7017857432365417,0.5355746746063232,0.6390409469604492,0.08678650856018066,0.19025278091430664,0.0004778419970534742,0.8793103694915771,0.7837837934494019,0.6912599205970764,0.857758641242981,0.7120581865310669,0.5932652354240417,0.8491379022598267,0.6975051760673523,0.44911086559295654,0.33124610699868373,0.06256538933422519,0.18211790534163047,0.07883552180915718,0.16934526785682252,0.050526733952819904,0.26005724196215496
population,both,5,420,0.665625810623169,0.5341155582655119,0.7032967032967034,0.6596675515174866,0.5680457949638367,0.6075982451438904,0.058027565479278564,0.09758001565933228,0.0007584249979117885,0.8828828930854797,0.7276951670646667,0.6314005851745605,0.9279279112815857,0.6710036993026733,0.5685241222381592,0.9459459185600281,0.7174721360206604,0.4917168617248535,0.33381703480147973,0.024708527381372705,0.23687887796645857,0.13438371473340366,0.21047728588084194,0.13609122122473422,0.23240172186591085
population,both,6,330,0.6504854559898376,0.5357537472636729,0.7102461743180306,0.707207202911377,0.5631067752838135,0.6289687752723694,0.02151668071746826,0.08737868070602417,0.0003281139943283051,0.88758784532547,0.7207446694374084,0.5919452905654907,0.8594847917556763,0.6914893388748169,0.5737082362174988,0.8805620670318604,0.6914893388748169,0.4749239981174469,0.23122938861588946,0.0865958836185698,0.11653797895597187,0.023567740347891317,0.12653479976493417,0.034271094310556735,0.2360014190162652
population,both,7,330,0.6936637759208679,0.6068195240814589,0.7379983726606998,0.7050730586051941,0.563873291015625,0.6423096656799316,0.05135411024093628,0.12979048490524292,0.0004974670009687543,0.909967839717865,0.6963292360305786,0.6678994297981262,0.8874598145484924,0.6718575954437256,0.6042899489402771,0.9131832718849182,0.6696329116821289,0.48853549361228943,0.1962949907632519,0.006927484249880973,0.09405842184281124,0.08179998841233187,0.11695148137491439,0.04174718958694242,0.19169632715393037
