experiment,config,metric,mean,std,sem,n
scaling,both_n400,baseline_explicit_ld_accuracy_maf_mid,0.9454545577367147,0.017553117830928347,0.010134297304803702,3
scaling,both_n400,baseline_explicit_ld_accuracy_maf_high,0.8872204025586446,0.017828867365474368,0.010293501372802761,3
scaling,both_n400,baseline_majority_accuracy_maf_low,0.8604699969291687,0.014533388055669753,0.008390855506178223,3
scaling,both_n400,baseline_majority_accuracy_maf_mid,0.7436989744504293,0.04011871077507493,0.02316254846553025,3
scaling,both_n400,baseline_majority_accuracy_maf_high,0.4919901291529338,0.026223870532095694,0.015140358710899344,3
scaling,both_n400,attention_vs_r2_pearson,0.5439477407650338,0.05193824025802945,0.02998655699420876,3
scaling,both_n400,attention_vs_r2_spearman,0.3758282163531627,0.05836589091880572,0.03369756283346482,3
scaling,both_n400,bias_vs_r2_pearson,0.6155023348721229,0.10126649451348338,0.058466237867249395,3
scaling,both_n400,bias_vs_r2_spearman,0.43124333538390874,0.11550910512778467,0.06668921293937927,3
scaling,both_n400,attention_vs_r2_partial_pearson,0.4671718534657471,0.04987406601953248,0.028794805441958247,3
scaling,both_n400,bias_vs_r2_partial_pearson,0.5475691789613976,0.09427871590473377,0.0544318420064503,3
scaling,both_n400,distance_baseline_vs_r2_pearson,0.33201482698443013,0.06083427459874559,0.03512268481554138,3
scaling,no_bias_n1000,imputation_accuracy,0.9863020181655884,0.005029338120412066,0.002903689717665553,3
scaling,no_bias_n1000,dosage_r2,0.9815469966927483,0.00560707574316,0.003237246689680047,3
scaling,no_bias_n1000,train_accuracy,0.9905569475991428,0.003121763433106534,0.001802350958450388,3
scaling,no_bias_n1000,val_accuracy,0.9879821538925171,0.004836123396356531,0.002792137144720691,3
scaling,no_bias_n1000,baseline_majority_accuracy,0.6812071005503336,0.03782573110345401,0.021838696034873574,3
scaling,no_bias_n1000,baseline_explicit_ld_accuracy,0.9322372277577718,0.02903802904309704,0.016765113884768246,3
scaling,no_bias_n1000,model_minus_explicit_ld,0.05406479040781657,0.02452959384077413,0.01416216760708313,3
scaling,no_bias_n1000,model_minus_majority,0.3050949176152547,0.033996726014416036,0.019628018915989053,3
scaling,no_bias_n1000,explicit_r2_seconds,0.0049457129995668465,0.0007146320531610593,0.0004125930082640726,3
scaling,no_bias_n1000,accuracy_maf_low,0.978630006313324,0.012172046688104055,0.007027534431965569,3
scaling,no_bias_n1000,accuracy_maf_mid,0.9905122121175131,0.004432040817790551,0.002558839959210784,3
scaling,no_bias_n1000,accuracy_maf_high,0.9802213112513224,0.005257711551397053,0.0030355411795204936,3
scaling,no_bias_n1000,baseline_explicit_ld_accuracy_maf_low,0.9506057500839233,0.02135056692938876,0.012326755564033723,3
scaling,no_bias_n1000,baseline_explicit_ld_accuracy_maf_mid,0.9455599188804626,0.03506099198661734,0.020242473161528836,3
scaling,no_bias_n1000,baseline_explicit_ld_accuracy_maf_high,0.8663335839907328,0.03748977366251587,0.021644730915911684,3
scaling,no_bias_n1000,baseline_majority_accuracy_maf_low,0.8451793988545736,0.00916799411394505,0.00529314386961508,3
scaling,no_bias_n1000,baseline_majority_accuracy_maf_mid,0.6898175676663717,0.02583017678739161,0.01491305952141617,3
scaling,no_bias_n1000,baseline_majority_accuracy_maf_high,0.48671168088912964,0.014092083374971155,0.008136068129982247,3
scaling,no_bias_n1000,attention_vs_r2_pearson,0.5681598519337326,0.0859753758432687,0.049637906386790435,3
scaling,no_bias_n1000,attention_vs_r2_spearman,0.45033789561844817,0.0314923976257415,0.018182144246648588,3
scaling,no_bias_n1000,bias_vs_r2_pearson,0.0,0.0,0.0,3
scaling,no_bias_n1000,bias_vs_r2_spearman,0.09922925083234847,0.09800327151257388,0.05658221518924851,3
scaling,no_bias_n1000,attention_vs_r2_partial_pearson,0.48007201252902654,0.09067013262835402,0.05234842548043927,3
scaling,no_bias_n1000,bias_vs_r2_partial_pearson,0.0,0.0,0.0,3
scaling,no_bias_n1000,distance_baseline_vs_r2_pearson,0.29873743074848763,0.02579180920211617,0.014890907985729238,3
scaling,both_n1000,imputation_accuracy,0.9883070588111877,0.00437005340551859,0.0025230515100491987,3
scaling,both_n1000,dosage_r2,0.9843306989348074,0.005165169669125313,0.00298211209887959,3
scaling,both_n1000,train_accuracy,0.9918120483088223,0.004430461638062817,0.002557928219369878,3
scaling,both_n1000,val_accuracy,0.989544947942098,0.005916519148553206,0.0034159039230827687,3
scaling,both_n1000,baseline_majority_accuracy,0.6812071005503336,0.03782573110345401,0.021838696034873574,3
scaling,both_n1000,baseline_explicit_ld_accuracy,0.9322372277577718,0.02903802904309704,0.016765113884768246,3
scaling,both_n1000,model_minus_explicit_ld,0.05606983105341593,0.024724321057207406,0.01427459341790943,3
scaling,both_n1000,model_minus_majority,0.30709995826085407,0.03539477572807195,0.020435183294508774,3
scaling,both_n1000,explicit_r2_seconds,0.004717718000999109,0.0006240441704506917,0.00036029206979592356,3
scaling,both_n1000,accuracy_maf_low,0.9784803986549377,0.014726467579730503,0.008502330021369704,3
scaling,both_n1000,accuracy_maf_mid,0.9916760921478271,0.004042384417771252,0.002333871731768181,3
scaling,both_n1000,accuracy_maf_high,0.9833825429280599,0.005899294894215478,0.0034059594952042913,3
scaling,both_n1000,baseline_explicit_ld_accuracy_maf_low,0.9506057500839233,0.02135056692938876,0.012326755564033723,3
scaling,both_n1000,baseline_explicit_ld_accuracy_maf_mid,0.9455599188804626,0.03506099198661734,0.020242473161528836,3
scaling,both_n1000,baseline_explicit_ld_accuracy_maf_high,0.8663335839907328,0.03748977366251587,0.021644730915911684,3
scaling,both_n1000,baseline_majority_accuracy_maf_low,0.8451793988545736,0.00916799411394505,0.00529314386961508,3
scaling,both_n1000,baseline_majority_accuracy_maf_mid,0.6898175676663717,0.02583017678739161,0.01491305952141617,3
scaling,both_n1000,baseline_majority_accuracy_maf_high,0.48671168088912964,0.014092083374971155,0.008136068129982247,3
scaling,both_n1000,attention_vs_r2_pearson,0.6142297306312302,0.087088410391408,0.05028051718277601,3
scaling,both_n1000,attention_vs_r2_spearman,0.46985656968899564,0.009346233569878324,0.005396050467478368,3
scaling,both_n1000,bias_vs_r2_pearson,0.7258620097257796,0.004031802053911818,0.002327762001145274,3
scaling,both_n1000,bias_vs_r2_spearman,0.5037010964597283,0.045915881774384645,0.02650954670252001,3
scaling,both_n1000,attention_vs_r2_partial_pearson,0.5393927497784197,0.08865622173047659,0.05118569348142581,3
scaling,both_n1000,bias_vs_r2_partial_pearson,0.6754492720564755,0.023810083015872684,0.013746757838641432,3
scaling,both_n1000,distance_baseline_vs_r2_pearson,0.29873743074848763,0.02579180920211617,0.014890907985729238,3
